timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z,Corrected_Mag_x,Corrected_Mag_y,Corrected_Mag_z
1730865058231,-17.6377,-128.773,29.6156,5.2289,-4.7816,6.5419,1.066,0.9748,1.3337,0.80059463184621,0.999267899891186,0.764788925160198
1730865058251,-15.148,-158.2989,57.6162,3.2757,-4.9235,6.5719,0.6678,-1.0037,1.371,0.40239463184621,-0.979232100108814,0.802088925160198
1730865058271,-18.7069,-159.9812,66.2519,1.4675,-4.1044,7.6736,0.2991,0.8367,1.5644,0.0336946318462096,0.861167899891186,0.995488925160198
1730865058289,-9.5777,-132.7282,74.7007,0.8262,-3.9212,8.1472,0.1684,0.7994,1.661,-0.0970053681537904,0.823867899891186,1.0920889251602
1730865058309,-2.3925,-84.8991,32.4717,0.9717,-4.3565,7.9364,0.2987,0.7448,1.8494,0.0332946318462096,0.769267899891186,1.2804889251602
1730865058319,1.9439,-46.1618,-15.0881,1.4651,-3.6218,8.7136,0.4213,0.7384,1.7764,0.15589463184621,0.762867899891186,1.2074889251602
1730865058329,8.3216,-34.7447,-41.2644,2.7656,-4.0823,8.2316,0.5638,0.8322,1.6782,0.29839463184621,0.856667899891186,1.1092889251602
1730865058339,11.4245,-36.6886,-65.8407,3.2117,-4.8008,7.7826,0.6547,0.9787,1.5866,0.38929463184621,1.00316789989119,1.0176889251602
1730865058360,13.5105,-57.0629,-41.0327,3.5859,-4.9798,7.7951,0.731,-1.0152,1.5892,0.46559463184621,-0.990732100108814,1.0202889251602
1730865058380,11.9703,-95.4937,-9.3385,2.0082,-5.0977,7.5287,0.4094,-1.0393,1.5349,0.14399463184621,-1.01483210010881,0.965988925160198
1730865058400,4.0748,-93.2507,8.3815,0.8909,-5.2744,7.6173,0.1816,-1.0753,1.5529,-0.0838053681537904,-1.05083210010881,0.983988925160198
1730865058409,-2.4822,-86.1477,10.1235,0.7071,-5.0049,7.9736,0.1441,-1.0203,1.6256,-0.12130536815379,-0.995832100108814,1.0566889251602
1730865058430,-11.2825,-62.8724,-25.7875,1.3807,-5.057,7.9706,0.3887,-1.1029,1.5928,0.12329463184621,-1.07843210010881,1.0238889251602
1730865058450,-20.7107,-79.8522,-23.694,1.9932,-5.0774,7.1048,0.4063,-1.0351,1.4484,0.14089463184621,-1.01063210010881,0.879488925160198
1730865058469,-17.7499,-101.7892,25.3388,1.5627,-4.3242,7.397,0.3186,0.8815,1.508,0.0531946318462096,0.905967899891186,0.939088925160198
1730865058490,0.7177,-132.9899,52.7114,1.6693,-5.0636,7.6987,0.3454,-1.0323,1.5695,0.0799946318462096,-1.00783210010881,1.0005889251602
1730865058510,-4.1421,-168.6169,53.1675,0.3442,-4.7044,7.5598,0.0701,0.9591,1.5412,-0.19530536815379,0.983567899891186,0.972288925160198
1730865058530,2.9234,-181.6191,68.5697,-1.0603,-4.1098,8.0478,0.2161,0.8378,1.6407,-0.0493053681537904,0.862267899891186,1.0717889251602
1730865058550,10.4974,-170.4039,21.2042,-1.913,-5.3241,8.1789,0.39,-1.0854,1.6674,0.12459463184621,-1.06093210010881,1.0984889251602
1730865058569,21.892,-188.6846,81.4598,-4.0344,-5.6205,7.6407,0.8225,-1.1458,1.5577,0.55709463184621,-1.12133210010881,0.988788925160198
1730865058589,-4.3739,-103.5089,26.7893,-1.2837,-4.805,7.7814,0.2617,0.9796,1.5864,-0.00370536815379041,1.00406789989119,1.0174889251602
1730865058609,1.4355,-134.8442,20.292,-1.5471,-5.8181,7.1138,0.3154,-1.1861,1.4503,0.0499946318462096,-1.16163210010881,0.881388925160198
1730865058628,-4.658,-158.4559,11.118,-1.8986,-5.7109,6.5809,0.387,-1.1643,1.3416,0.12159463184621,-1.13983210010881,0.772688925160198
1730865058648,-1.0168,-189.0361,31.4474,-2.7536,-5.2888,6.4629,0.5966,-1.0897,1.1798,0.33119463184621,-1.06523210010881,0.610888925160198
1730865058669,-3.701,-226.3902,36.9055,-2.744,-6.2168,5.0966,0.5594,-1.2674,1.039,0.29399463184621,-1.24293210010881,0.470088925160198
1730865058689,-18.6172,-245,28.9801,-3.4745,-6.9132,4.478,0.7083,-1.4094,0.9129,0.44289463184621,-1.38493210010881,0.343988925160198
1730865058708,-47.1487,-245,86.4169,-4.4631,-5.3798,5.0714,-1.0471,0.875,1.013,-1.31250536815379,0.899467899891186,0.444088925160198
1730865058729,-33.7203,-245,123.943,-6.142,-3.8505,3.8128,-1.2521,0.785,0.7773,-1.51750536815379,0.809467899891186,0.208388925160198
1730865058749,-8.7628,-245,96.1666,-7.4071,-4.3122,2.7458,-1.5101,0.8791,0.5598,-1.77550536815379,0.903567899891186,-0.00911107483980222
1730865058769,4.7926,-245,103.6509,-7.8059,-5.6079,3.7721,-1.6308,-1.0903,0.7368,-1.89620536815379,-1.06583210010881,0.167888925160198
1730865058789,-14.9835,-244.8878,31.4848,-8.155,-4.7726,3.2386,-1.6625,0.973,0.6602,-1.92790536815379,0.997467899891186,0.0912889251601978
1730865058809,-22.6397,-219.1526,15.2078,-7.8394,-4.2068,3.6045,-1.5982,0.8576,0.7348,-1.86360536815379,0.882067899891186,0.165888925160198
1730865058829,13.7947,-182.8303,0.9645,-8.3837,-4.6511,0.0203,-1.8039,0.9542,0.0041,-2.06930536815379,0.978667899891186,-0.564811074839802
1730865058849,59.4555,-190.8828,20.3967,-9.319,-7.5335,0.7131,-1.8999,-1.5358,0.1453,-2.16530536815379,-1.51133210010881,-0.423611074839802
1730865058869,33.04,-174.1423,53.1825,-9.6842,-8.1436,0.2233,-1.9743,-1.6602,0.0455,-2.23970536815379,-1.63573210010881,-0.523411074839802
1730865058888,-19.9705,-117.655,-1.5776,-9.1052,-6.7785,0.4131,-1.8563,-1.3819,0.0842,-2.12170536815379,-1.35743210010881,-0.484711074839802
1730865058909,-34.3708,-96.6302,-10.6095,-8.3328,-5.5139,0.64,-1.6988,-1.1241,0.1304,-1.96420536815379,-1.09963210010881,-0.438511074839802
1730865058928,-19.9855,-75.7101,1.7346,-7.5508,-5.366,0.1652,-1.5394,-1.0939,0.0336,-1.80480536815379,-1.06943210010881,-0.535311074839802
1730865058949,18.834,-73.0409,-7.0057,-6.5012,-8.3921,-1.2436,-1.3254,-1.7109,0.2535,-1.59080536815379,-1.68643210010881,-0.315411074839802
1730865058969,-9.0843,-101.1985,21.593,-5.9653,-8.546,-2.1171,-1.2161,-1.7423,0.4316,-1.48150536815379,-1.71783210010881,-0.137311074839802
1730865058989,-34.1764,-137.1994,37.6307,-5.8731,-7.5389,-3.1278,-1.2286,-1.4066,0.6291,-1.49400536815379,-1.38213210010881,0.0601889251601978
1730865059009,-43.1112,-196.7671,26.2211,-6.8054,-5.7869,-2.1932,-1.3874,-1.1798,0.4471,-1.65280536815379,-1.15533210010881,-0.121811074839802
1730865059029,-34.0419,-198.7559,23.8285,-7.5449,-5.1528,-1.4052,-1.5382,-1.0505,0.2864,-1.80360536815379,-1.02603210010881,-0.282511074839802
1730865059048,-6.0711,-162.7027,5.1589,-7.7335,-6.4396,-2.3614,-1.6612,-1.4593,0.9183,-1.92660536815379,-1.43483210010881,0.349388925160198
1730865059067,16.591,-178.1274,51.3432,-8.2424,-9.577,-5.0804,-1.6804,-1.9525,-1.0357,-1.94580536815379,-1.92803210010881,-1.6046110748398
1730865059087,-10.4974,-187.7949,101.1611,-7.7963,-9.9171,-3.9924,-1.5894,-2.0218,0.8139,-1.85480536815379,-1.99733210010881,0.244988925160198
1730865059107,-87.9272,-136.7507,15.1853,-6.9575,-7.3425,-3.0518,-1.3311,-1.1959,0.5124,-1.59650536815379,-1.17143210010881,-0.0565110748398022
1730865059128,-69.4071,-80.5924,-28.4043,-6.0198,-4.214,-2.2638,-1.2272,0.8591,0.4615,-1.49260536815379,0.883567899891186,-0.107411074839802
1730865059147,-4.7402,-20.7406,-92.0544,-5.5492,-6.3438,-2.6369,-1.1313,-1.2933,0.5375,-1.39670536815379,-1.26883210010881,-0.0314110748398022
1730865059168,14.8564,-14.8937,-79.5606,-5.0726,-9.68,-6.3773,0.9831,-1.9997,-1.3001,0.71769463184621,-1.97523210010881,-1.8690110748398
1730865059188,-44.7561,-109.3333,-12.0077,-4.7427,-8.4352,-6.9042,0.9669,-1.7197,-1.4075,0.70149463184621,-1.69523210010881,-1.9764110748398
1730865059208,-63.1416,-194.5315,67.6501,-5.3157,-6.6132,-6.0384,-1.0837,-1.3482,-1.231,-1.34910536815379,-1.32373210010881,-1.7999110748398
1730865059228,-27.3651,-205.6794,47.0365,-6.5276,-6.1156,-5.2127,-1.3308,-1.2468,-1.0627,-1.59620536815379,-1.22233210010881,-1.6316110748398
1730865059248,6.1683,-140.1303,-3.9028,-6.8647,-8.5651,-5.4474,-1.3995,-1.7462,-1.1105,-1.66490536815379,-1.72173210010881,-1.6794110748398
1730865059267,-5.5029,-64.5996,-71.7549,-6.2414,-10.5147,-6.785,-1.2724,-2.1436,-1.3833,-1.53780536815379,-2.11913210010881,-1.9522110748398
1730865059288,-91.7852,-90.8432,-74.0278,-6.0234,-9.0843,-9.3794,-1.228,-1.852,-1.9122,-1.49340536815379,-1.82753210010881,-2.4811110748398
1730865059308,-106.5145,-174.4638,45.5187,-6.7695,-9.1076,-8.4502,-1.3801,-1.8568,-1.7227,-1.64550536815379,-1.83233210010881,-2.2916110748398
1730865059328,-143.2406,-218.5395,133.1095,-7.5083,-7.297,-6.979,-1.5307,-1.2492,-1.07,-1.79610536815379,-1.22473210010881,-1.6389110748398
1730865059348,-159.2559,-177.5143,79.3139,-7.3958,-3.7506,-3.1332,-1.5078,0.7646,0.6387,-1.77320536815379,0.789067899891186,0.0697889251601979
1730865059368,-109.2137,-102.2453,37.4737,-6.8258,-2.9494,-1.3352,-1.3916,0.6013,0.2722,-1.65700536815379,0.625767899891186,-0.296711074839802
1730865059386,-37.0475,-22.2135,-5.5178,-6.8569,-3.9907,-3.5859,-1.3922,-1.2348,0.8452,-1.65760536815379,-1.21033210010881,0.276288925160198
1730865059407,56.6069,56.3751,-31.896,-6.3521,-10.6087,-4.9594,-1.295,-2.1628,-1.0111,-1.56040536815379,-2.13833210010881,-1.5800110748398
1730865059426,10.5123,90.8357,-25.137,-4.7337,-12.0481,-4.4559,0.965,-2.4562,0.9084,0.69959463184621,-2.43173210010881,0.339488925160198
1730865059447,-96.0096,106.0136,-70.4838,-2.3566,-9.4094,-3.9182,0.2719,-1.5378,0.7791,0.00649463184620958,-1.51333210010881,0.210188925160198
1730865059467,-83.2841,64.0612,-56.3003,0.2634,-5.4977,-4.0888,0.0537,-1.1208,0.8336,-0.21170536815379,-1.09633210010881,0.264688925160198
1730865059487,-19.6939,-6.4674,-4.2094,0.5161,-6.3779,-4.5313,0.1052,-1.3002,0.9238,-0.16020536815379,-1.27573210010881,0.354888925160198
1730865059507,26.5875,-89.7142,54.2218,-1.5112,-8.937,-4.393,0.4281,-1.9991,0.8956,0.16269463184621,-1.97463210010881,0.326688925160198
1730865059526,2.5495,-109.7146,41.1224,-3.3811,-10.5668,-5.1373,0.6893,-2.1542,-1.0473,0.42389463184621,-2.12973210010881,-1.6162110748398
1730865059547,-22.0117,-115.1577,59.0368,-4.0074,-10.5021,-4.7086,0.817,-2.1411,0.9599,0.551594631846209,-2.11663210010881,0.390988925160198
1730865059567,-53.1077,-74.3493,41.0626,-3.5464,-9.4327,-3.917,0.723,-1.923,0.7985,0.45759463184621,-1.89853210010881,0.229588925160198
1730865059587,-58.8873,-35.5297,-5.0094,-2.8345,-9.0801,-4.3822,0.5778,-1.8511,0.8934,0.31239463184621,-1.82663210010881,0.324488925160198
1730865059606,-53.2124,-34.6475,-13.0694,-2.3465,-9.4106,-5.0564,0.4783,-1.9185,-1.0308,0.21289463184621,-1.89403210010881,-1.5997110748398
1730865059627,-61.4144,-75.3363,12.6058,-1.7256,-9.3597,-4.4002,0.3518,-1.9082,0.897,0.0863946318462096,-1.88373210010881,0.328088925160198
1730865059647,-72.5325,-99.9798,21.2715,-1.5286,-8.9316,-4.2355,0.3116,-1.8209,0.8635,0.0461946318462096,-1.79643210010881,0.294588925160198
1730865059666,-80.9289,-123.4869,38.7074,-1.2573,-8.264,-3.3745,0.1938,-1.6406,0.6507,-0.0716053681537904,-1.61613210010881,0.0817889251601978
1730865059686,-75.3063,-132.8105,29.6006,0.7388,-7.6832,-3.5218,0.1506,-1.5664,0.718,-0.11480536815379,-1.54193210010881,0.149088925160198
1730865059706,-47.1711,-165.185,49.9749,-1.5459,-8.5418,-4.0164,0.3151,-1.7414,0.8188,0.0496946318462096,-1.71693210010881,0.249888925160198
1730865059725,-33.0699,-194.8904,90.5889,-2.7644,-9.2136,-3.8535,0.6495,-1.8701,0.6208,0.38409463184621,-1.84563210010881,0.0518889251601978
1730865059746,-62.0874,-174.9871,61.4668,-3.7188,-8.1987,-1.9788,0.7581,-1.6715,0.4034,0.49269463184621,-1.64703210010881,-0.165511074839802
1730865059766,-69.2277,-127.6365,28.337,-3.7571,-6.6839,-1.2136,0.7659,-1.3626,0.2474,0.50049463184621,-1.33813210010881,-0.321511074839802
1730865059785,-46.4459,-109.7669,163.6897,0.7885,-7.8628,-12.3636,0.2189,-1.827,0.5395,-0.0465053681537904,-1.80253210010881,-0.0294110748398022
1730865059805,-9.5254,-150.0819,121.6401,0.4029,-8.6023,-2.4255,0.0821,-1.7537,0.4945,-0.18330536815379,-1.72923210010881,-0.0744110748398022
1730865059826,-2.3776,-137.5582,36.9653,-2.5566,-9.2489,-1.7154,0.5212,-1.8856,0.3497,0.25579463184621,-1.86113210010881,-0.219211074839802
1730865059846,2.2953,-59.5303,60.8836,-3.7224,-8.9471,0.7244,0.7901,-1.7181,0.1477,0.52469463184621,-1.69363210010881,-0.421211074839802
1730865059866,2.901,21.6528,-31.911,-3.8793,-7.4036,-1.0538,0.7908,-1.5093,0.2148,0.525394631846209,-1.48483210010881,-0.354111074839802
1730865059886,35.2905,98.0583,-70.1324,-3.435,-7.6922,-2.0237,0.7003,-1.5682,0.4125,0.43489463184621,-1.54373210010881,-0.156411074839802
1730865059905,62.4462,175.675,-127.2029,-1.731,-9.4998,-2.2231,0.3529,-1.9367,0.4532,0.0874946318462096,-1.91223210010881,-0.115711074839802
1730865059926,65.8781,203.6756,-145.9472,0.7316,-9.7483,-3.5278,0.1491,-1.9874,0.7192,-0.11630536815379,-1.96293210010881,0.150288925160198
1730865059946,78.5662,197.7091,-152.5567,0.3622,-10.3937,-4.9912,0.0738,-2.119,-1.0175,-0.19160536815379,-2.09453210010881,-1.5864110748398
1730865059966,72.1586,147.9734,-97.1162,0.2125,-11.3296,-4.2164,0.0433,-2.3098,0.8596,-0.22210536815379,-2.28533210010881,0.290688925160198
1730865059986,41.2046,125.4608,-90.1254,0.3718,-10.4608,-3.7188,0.0758,-2.1326,0.7581,-0.18960536815379,-2.10813210010881,0.189188925160198
1730865060006,23.3276,102.7014,-104.0995,-1.4639,-8.7921,-4.4571,0.5172,-1.747,0.8732,0.25179463184621,-1.72253210010881,0.304288925160198
1730865060025,50.7077,80.6298,-87.015,-4.4649,-8.4035,-5.2397,0.9102,-1.7132,-1.0682,0.64479463184621,-1.68873210010881,-1.6371110748398
1730865060045,81.6168,95.0825,-98.8583,-5.3768,-8.7969,-2.5009,-1.0961,-1.7934,0.5098,-1.36150536815379,-1.76893210010881,-0.0591110748398022
1730865060065,45.1748,123.1355,-124.6682,-6.1887,-8.146,-4.2062,-1.2167,-1.6054,0.7604,-1.48210536815379,-1.58093210010881,0.191488925160198
1730865060085,43.0364,155.7418,-133.7002,-5.2953,-6.7701,-3.3165,-1.0795,-1.3802,0.6761,-1.34490536815379,-1.35573210010881,0.107188925160198
1730865060105,59.5228,158.5083,-153.3119,-4.8864,-6.1396,-3.8901,0.9962,-1.2517,0.793,0.73079463184621,-1.22723210010881,0.224088925160198
1730865060124,103.6659,129.9543,-130.5076,-5.5414,-7.2473,-5.1678,-1.2181,-1.7972,0.9335,-1.48350536815379,-1.77273210010881,0.364588925160198
1730865060145,104.6379,125.6776,-113.6175,-6.9,-10.6063,-4.6487,-1.4067,-2.1623,0.9477,-1.67210536815379,-2.13783210010881,0.378788925160198
1730865060165,50.0946,131.4871,-131.3674,-7.2521,-9.8393,-3.8697,-1.4785,-2.0059,0.7889,-1.74390536815379,-1.98143210010881,0.219988925160198
1730865060185,-28.3071,138.4181,-181.0433,-6.8084,-7.2365,-2.477,-1.3261,-1.1666,0.515,-1.59150536815379,-1.14213210010881,-0.0539110748398022
1730865060205,-42.8346,111.8156,-179.2788,-5.6259,-3.2314,-2.0459,-1.1469,0.6588,0.4171,-1.41230536815379,0.683267899891186,-0.151811074839802
1730865060224,-12.2619,60.5247,-118.1634,-5.2426,-1.8273,-2.0884,-1.0688,0.3725,0.4257,-1.33420536815379,0.396967899891186,-0.143211074839802
1730865060245,59.1864,-18.3331,-69.1754,-6.318,-2.3746,-2.4602,-1.288,0.4841,0.5015,-1.55340536815379,0.508567899891186,-0.0674110748398022
1730865060265,105.1014,-49.4142,-65.3398,-8.0652,-4.4697,-3.4739,-1.6442,0.9112,0.7082,-1.90960536815379,0.935667899891186,0.139288925160198
1730865060285,122.6046,-64.3304,-37.5036,-9.5932,-7.1515,-4.0158,-1.9558,-1.458,0.8187,-2.22120536815379,-1.43353210010881,0.249788925160198
1730865060305,67.1192,-43.7318,-25.4959,-10.447,-8.6124,-4.3068,-2.1298,-1.7558,0.878,-2.39520536815379,-1.73133210010881,0.309088925160198
1730865060323,4.1421,-27.2006,-26.3557,-9.792,-7.2114,-4.0942,-1.9963,-1.4702,0.8347,-2.26170536815379,-1.44573210010881,0.265788925160198
1730865060345,-40.2252,-23.0659,-13.4133,-8.7753,-4.6714,-3.726,-1.789,0.6805,0.7424,-2.05440536815379,0.704967899891186,0.173488925160198
1730865060364,-51.6423,-36.4494,-28.524,-7.3251,-1.204,-2.9165,-1.4934,0.2454,0.5946,-1.75880536815379,0.269867899891186,0.0256889251601978
1730865060384,-18.5873,-53.1227,-25.8847,-6.8138,0.094,-3.4877,-1.3891,0.0191,0.711,-1.65450536815379,0.0435678998911862,0.142088925160198
1730865060404,42.4533,-74.2147,-10.5796,-7.1796,0.4574,-3.7541,-1.5754,0.3057,0.8044,-1.84080536815379,0.330167899891186,0.235488925160198
1730865060424,92.974,-84.0168,-39.5822,-8.9938,-3.7332,-4.7074,-1.8336,0.7611,0.9597,-2.09900536815379,0.785567899891186,0.390788925160198
1730865060443,76.1437,-74.7755,-29.3315,-9.5004,-4.9786,-4.9115,-1.9368,-1.015,-1.0013,-2.20220536815379,-0.990532100108814,-1.5702110748398
1730865060464,36.3073,-47.5674,-28.995,-9.0885,-4.4152,-4.984,-1.7563,0.7205,0.9707,-2.02170536815379,0.744967899891186,0.401788925160198
1730865060484,-3.3869,-32.9951,-55.6723,-7.864,-1.5136,-4.9121,-1.6032,0.3085,-1.0014,-1.86860536815379,0.332967899891186,-1.5703110748398
1730865060503,3.6711,-30.8044,-72.9811,-7.2239,0.3945,-4.5625,-1.4727,0.0804,0.9301,-1.73810536815379,0.104867899891186,0.361188925160198
1730865060523,2.9084,-42.6776,-113.9764,-6.227,0.9496,-5.8654,-1.5513,0.0917,-1.2025,-1.81670536815379,0.116167899891186,-1.7714110748398
1730865060544,43.9785,-28.0305,-167.8393,-7.6263,0.8771,-5.4289,-1.5548,0.1788,-1.1068,-1.82020536815379,0.203267899891186,-1.6757110748398
1730865060564,57.4592,-40.1354,-146.4482,-8.5083,-1.3609,-6.3432,-1.7346,0.2774,-1.2932,-2.00000536815379,0.301867899891186,-1.8621110748398
1730865060584,49.7282,-37.8176,-205.2383,-10.1183,0.4909,-7.3305,-2.0628,0.1,-1.4945,-2.32820536815379,0.124467899891186,-2.0634110748398
1730865060604,51.089,-54.6031,-122.8439,-10.6985,-1.4567,-6.4066,-2.1811,0.2969,-1.3061,-2.44650536815379,0.321367899891186,-1.8750110748398
1730865060624,36.0157,-33.3988,-15.2676,-10.4321,-1.3208,-5.4193,-2.1268,0.2692,-1.1048,-2.39220536815379,0.293667899891186,-1.6737110748398
1730865060644,-15.9555,36.7858,-140.848,-8.7514,1.234,-5.5905,-1.7841,0.2515,-1.1397,-2.04950536815379,0.275967899891186,-1.7086110748398
1730865060663,-13.0619,46.0571,-160.4074,-8.0682,2.3273,-6.4288,-1.6448,0.4744,-1.3106,-1.91020536815379,0.498867899891186,-1.8795110748398
1730865060683,8.5833,21.406,-115.5839,-8.1304,2.2159,-6.4755,-1.6575,0.4205,-1.3082,-1.92290536815379,0.444967899891186,-1.8771110748398
1730865060703,12.3217,1.7346,-65.5117,-8.5232,1.8214,-6.0791,-1.7376,0.3713,-1.2393,-2.00300536815379,0.395767899891186,-1.8082110748398
1730865060723,6.7739,5.4206,-61.1079,-8.5831,1.9327,-6.142,-1.7498,0.394,-1.2521,-2.01520536815379,0.418467899891186,-1.8210110748398
1730865060743,9.5927,1.1289,-57.9901,-9.1902,1.8244,-6.9808,-1.9742,0.3321,-1.4399,-2.23960536815379,0.356567899891186,-2.0088110748398
1730865060762,8.8301,-15.4246,-16.2246,-10.5644,1.5304,-6.6515,-2.1538,0.312,-1.356,-2.41920536815379,0.336467899891186,-1.9249110748398
1730865060783,0.4187,1.8093,5.0842,-10.9626,1.6699,-5.8803,-2.2349,0.3404,-1.1988,-2.50030536815379,0.364867899891186,-1.7677110748398
1730865060793,-9.7946,17.1742,-10.0263,-10.8147,2.1321,-5.4139,-2.2048,0.4346,-1.1037,-2.47020536815379,0.459067899891186,-1.6726110748398
1730865060813,-32.4642,52.0086,-64.1958,-9.5944,5.4708,-5.2127,-1.956,1.1153,-1.0627,-2.22140536815379,1.13976789989119,-1.6316110748398
1730865060833,7.8057,62.5061,-52.2404,-8.7274,6.6862,-4.2032,-1.7792,1.3631,0.8569,-2.04460536815379,1.38756789989119,0.287988925160198
1730865060853,59.8892,78.6859,-55.7695,-8.1987,6.9599,-3.9158,-1.6715,1.4189,0.903,-1.93690536815379,1.44336789989119,0.334088925160198
1730865060873,117.2737,93.9161,-141.9546,-7.8508,6.9096,-5.0079,-1.6005,1.4086,-1.0209,-1.86590536815379,1.43306789989119,-1.5898110748398
1730865060892,142.9939,80.7046,-176.9087,-8.0352,6.685,-5.6678,-1.6381,1.3629,-1.1555,-1.90350536815379,1.38736789989119,-1.7244110748398
1730865060912,165.0804,70.2296,-160.6915,-8.1328,6.5336,-5.954,-1.6937,1.2401,-1.1485,-1.95910536815379,1.26456789989119,-1.7174110748398
1730865060933,205.5972,60.1957,-168.6543,-8.3466,4.8337,-4.6128,-1.7016,0.9854,0.9404,-1.96700536815379,1.00986789989119,0.371488925160198
1730865060953,205.2233,73.1455,-182.9051,-7.7784,3.7877,-3.4775,-1.5858,0.7722,0.7089,-1.85120536815379,0.796667899891186,0.139988925160198
1730865060973,177.9554,70.6782,-178.0152,-6.9479,3.8176,-2.883,-1.3117,0.7805,0.4444,-1.57710536815379,0.804967899891186,-0.124511074839802
1730865060991,124.9897,66.9996,-144.3846,-5.3169,4.7361,-1.8717,-1.0839,0.9655,0.3815,-1.34930536815379,0.989967899891186,-0.187411074839802
1730865061012,90.3497,41.7579,-125.9692,-4.4259,6.012,-1.595,0.9023,1.2257,0.3251,0.63689463184621,1.25016789989119,-0.243811074839802
1730865061032,56.39,5.129,-43.9411,-3.1368,8.1867,0.382,0.531,1.8623,0.0112,0.26559463184621,1.88676789989119,-0.557711074839802
1730865061042,57.6611,-8.359,-27.2978,-2.4788,10.5578,0.1197,0.5053,2.1524,0.0244,0.23989463184621,2.17686789989119,-0.544511074839802
1730865061062,80.6597,-40.1429,-35.283,-2.865,12.5924,0.9424,0.5841,2.5672,0.1921,0.31869463184621,2.59166789989119,-0.376811074839802
1730865061082,140.6163,-86.6935,-11.7236,-4.5194,12.9887,-1.3597,-1.153,2.4897,0.1202,-1.41840536815379,2.51416789989119,-0.448711074839802
1730865061102,242.0616,-108.623,98.6116,-8.6735,9.1232,0.5903,-1.7683,1.8599,0.1203,-2.03370536815379,1.88436789989119,-0.448611074839802
1730865061122,243.0036,-67.4108,69.5716,-10.4303,6.1569,0.7137,-2.1264,1.2552,0.1455,-2.39180536815379,1.27966789989119,-0.423411074839802
1730865061142,203.3093,37.8999,-16.763,-10.4758,4.1254,2.6309,-2.0264,0.8273,0.5968,-2.29180536815379,0.851767899891186,0.0278889251601978
1730865061161,115.0456,96.2489,-34.8718,-8.5352,4.2505,2.8081,-1.7401,0.8665,0.5725,-2.00550536815379,0.890967899891186,0.00358892516019782
1730865061182,68.7043,126.8739,-70.9249,-6.9132,5.0792,2.3525,-1.4094,1.0355,0.4796,-1.67480536815379,1.05996789989119,-0.0893110748398022
