timestamp,Gyro_x,Gyro_y,Gyro_z,Accel_x,Accel_y,Accel_z,Mag_x,Mag_y,Mag_z
1730864214687,-4.725300,0.897200,-1.809300,0.266400,0.134700,9.681800,0.054000,0.027500,1.970500
1730864214697,-4.605700,0.897200,-1.786900,0.260400,0.131700,9.673400,0.053100,0.026800,1.972100
1730864214707,-4.635600,0.814900,-1.772000,0.250200,0.141300,9.662700,0.051000,0.028800,1.969900
1730864214717,-4.575800,0.844800,-1.719600,0.247800,0.147800,9.668600,0.050500,0.030100,1.971100
1730864214727,-4.598200,0.919600,-1.734600,0.255000,0.145400,9.671000,0.052000,0.029600,1.971600
1730864214737,-4.508500,0.807400,-1.786900,0.256200,0.146000,9.677000,0.052200,0.029700,1.972900
1730864214747,-4.418700,0.837400,-1.854200,0.255600,0.144800,9.663900,0.052400,0.026700,1.969300
1730864214757,-4.538400,0.919600,-1.876600,0.265800,0.137100,9.669200,0.054100,0.027900,1.971300
1730864214767,-4.605700,0.852300,-1.801900,0.253800,0.140100,9.671600,0.051700,0.028500,1.971800
1730864214776,-4.613100,0.829900,-1.742000,0.259200,0.141300,9.674000,0.052800,0.028800,1.972200
1730864214786,-4.486000,0.829900,-1.712100,0.264600,0.146600,9.671000,0.053900,0.029900,1.971600
1730864214796,-4.575800,0.912100,-1.772000,0.272400,0.146600,9.643500,0.055500,0.029900,1.968200
1730864214806,-4.471100,0.829900,-1.801900,0.259800,0.151400,9.654300,0.051300,0.027700,1.971000
1730864214816,-4.628100,0.852300,-1.779400,0.249000,0.136500,9.668600,0.050700,0.027800,1.971100
1730864214826,-4.560800,0.837400,-1.801900,0.252600,0.138300,9.677600,0.051500,0.028100,1.973000
1730864214836,-4.755200,0.844800,-1.742000,0.254400,0.137100,9.676400,0.051800,0.027900,1.972700
1730864214845,-4.665500,0.859800,-1.734600,0.252000,0.139500,9.664500,0.051300,0.028400,1.970300
1730864214855,-4.695400,0.859800,-1.854200,0.259800,0.137700,9.683600,0.055600,0.029000,1.973600
1730864214865,-4.740200,0.859800,-1.839200,0.264600,0.140100,9.675800,0.053900,0.028500,1.972600
1730864214875,-4.837400,0.867300,-1.861700,0.267000,0.134100,9.669200,0.054400,0.027300,1.971300
1730864214885,-4.822500,0.800000,-1.801900,0.262800,0.134100,9.672800,0.053500,0.027300,1.972000
1730864214895,-4.583200,0.897200,-1.779400,0.262800,0.134700,9.678800,0.053500,0.027400,1.973200
